id,symbol,name,categories,circulation_supply,total_supply,market_cap_rank,exchange,crypto_pair(usd)
osmosis,osmo,Osmosis,"['Decentralized Exchange (DEX)', 'Decentralized Finance (DeFi)', 'Automated Market Maker (AMM)', 'Cosmos Ecosystem', 'Osmosis Ecosystem', 'Paradigm Portfolio', 'Proof of Stake (PoS)', 'Evmos Ecosystem', 'Secret Ecosystem', 'GMCI DeFi Index', 'GMCI Index', 'Made in USA']",719981305.978137,997412438.701491,275,Gate.io,OSMO/USDT
osmosis-allbtc,btc,Osmosis allBTC,"['Crypto-Backed Tokens', 'Osmosis Ecosystem']",137.24311819,137.24311819,1342,Osmosis,FACTORY/OSMO1Z6R6QDKNHGSC0ZERACKTGPCXF43J6SEKQ07NW8SXDUC9LG0QJJLQFU25E3/ALLOYED/ALLBTC/IBC/498A0751C798A0D9A389AA3691123DADA57DAA4FE165D5C75894505B876BA6E4
osol,osol,OSOL,"['Index', 'Solana Ecosystem']",999997762.1162392,999997762.1162392,1521,MEXC,OSOL/USDT
otherworld,own,Otherworld,"['Smart Contract Platform', 'Gaming (GameFi)', 'Play To Earn', 'Ethereum Ecosystem', 'RPG', 'Avalanche L1']",35343333.0,1000000000.0,1514,Gate.io,OWN/USDT
ousg,ousg,OUSG,"['Tokenized Assets', 'Solana Ecosystem', 'Polygon Ecosystem', 'Ethereum Ecosystem', 'Real World Assets (RWA)', 'Tokenized Treasury Bonds (T-Bonds)']",3660402.099235701,3660402.099235701,149,,/
ovr,ovr,Ovr,"['Augmented Reality', 'NFT', 'BNB Chain Ecosystem', 'Metaverse', 'Polygon Ecosystem', 'Ethereum Ecosystem', 'DePIN', 'Base Ecosystem']",51265344.0,87793866.0,1744,BingX,OVR/USDT
ox-fun,ox,OX Coin,"['BNB Chain Ecosystem', 'Derivatives', 'Perpetuals', 'Solana Ecosystem', 'Avalanche Ecosystem', 'Polygon Ecosystem', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Base Ecosystem', 'Blast Ecosystem']",2948668341.558919,2948668341.558919,1609,Aerodrome (Base),0XBA0DDA8762C24DA9487F5FA026A9B64B695A07EA/0XCBB7C0000AB88B473B1F5AFD9EF808440EED33BF
overtime,over,Overtime,"['Sports', 'Decentralized Finance (DeFi)', 'Prediction Markets', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Optimism Ecosystem', 'Base Ecosystem']",66817000.0,66817000.0,1603,Uniswap V3 (Optimism),0X0B2C639C533813F4AA9D7837CAF62653D097FF85/0XEDF38688B27036816A50185CAA430D5479E1C63E
oxygen,oxy,Oxygen,"['Solana Ecosystem', 'Ethereum Ecosystem', 'FTX Holdings', 'Multicoin Capital Portfolio', 'Alameda Research Portfolio']",202361469.02,10000000000.0,1774,Raydium,Z3DN17YLAGMKFFVOGEFHQ9ZWVCXGQGF3PQNDSNS2G6M/4K3DYJZVZP8EMZWUXBBCJEVWSKKK59S5ICNLY3QRKX6R
ozone-chain,ozo,Ozone Chain,"['Smart Contract Platform', 'Layer 1 (L1)', 'Zero Knowledge (ZK)']",755841616.0,1000000000.0,415,MEXC,OZO/USDT
paal-ai,paal,PAAL AI,"['Artificial Intelligence (AI)', 'Virtual Reality', 'BNB Chain Ecosystem', 'Launchpad', 'Ethereum Ecosystem', 'Telegram Apps', 'Discord Bots', 'Base Ecosystem', 'PAAL AI Launchpad', 'AI Agents', 'AI Applications', 'AI Agent Launchpad', 'Binance Alpha Spotlight', 'AI Framework', 'DeFAI', 'Made in USA']",895845341.6307465,1000000000.0,422,Gate.io,PAAL/USDT
paid-network,paid,PAID,"['Launchpad', 'Base Ecosystem']",475986781.85,589686914.6,1542,Uniswap V3 (Base),0X655A51E6803FAF50D4ACE80FA501AF2F29C856CF/0X833589FCD6EDB6E08F4C7C32D4F71B54BDA02913
pain,pain,Pain,"['Solana Ecosystem', 'Meme', 'Solana Meme']",4999977.239679,9999977.239679,1672,LBank,PAIN/USDT
paint-swap,brush,Paintswap,"['Decentralized Exchange (DEX)', 'Yield Farming', 'NFT', 'Automated Market Maker (AMM)', 'Fantom Ecosystem', 'NFT Marketplace', 'Sonic Ecosystem', 'NFT Launchpad']",412605137.1849084,412605212.194068,1690,Shadow Exchange,0XE51EE9868C1F0D6CD968A8B8C8376DC2991BFE44/0X039E2FB66102314CE7B64CE5CE3E5183BC94AD38
pallapay,palla,Pallapay,['BNB Chain Ecosystem'],759017491.0,1999999999.0,1609,PancakeSwap (v2),0X8F49733210700D38098D7375C221C7D02F700CC8/0XE9E7CEA3DEDCA5984780BAFC599BD69ADD087D56
palm-ai,palm,PaLM AI,"['Artificial Intelligence (AI)', 'Ethereum Ecosystem', 'Telegram Apps']",77199726.29891282,77199726.29891282,1120,Uniswap V2 (Ethereum),0XF1DF7305E4BAB3885CAB5B1E4DFC338452A67891/0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2
pancakeswap-token,cake,PancakeSwap,"['Decentralized Exchange (DEX)', 'Exchange-based Tokens', 'Decentralized Finance (DeFi)', 'Yield Farming', 'Automated Market Maker (AMM)', 'BNB Chain Ecosystem', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Aptos Ecosystem', 'ZkSync Ecosystem', 'Linea Ecosystem', 'Base Ecosystem', 'Polygon zkEVM Ecosystem', 'YZi Labs (Prev. Binance Labs) Portfolio', 'opBNB Ecosystem', 'GMCI DeFi Index', 'GMCI Index']",295580495.4686768,374098988.4594583,128,Binance,CAKE/USDT
pandora,pandora,Pandora,"['Ethereum Ecosystem', 'ERC 404', 'Hybrid Token Standards']",10000.0,10000.0,1792,HTX,PANDORA/USDT
pangolin,png,Pangolin,"['Decentralized Exchange (DEX)', 'Decentralized Finance (DeFi)', 'Avalanche Ecosystem', 'Olympus Pro Ecosystem']",220373971.0,538000000.0,881,CoinW,PNG/USDT
panther,zkp,Panther Protocol,"['Smart Contract Platform', 'Privacy', 'Polygon Ecosystem', 'Ethereum Ecosystem', 'Zero Knowledge (ZK)']",335772447.0,335772447.0,1660,HTX,ZKP/USDT
parallelai,pai,ParallelAI,"['Artificial Intelligence (AI)', 'Infrastructure', 'Ethereum Ecosystem']",100000000.0,100000000.0,1616,MEXC,PAI/USDT
paraswap,psp,ParaSwap,"['Decentralized Exchange (DEX)', 'Exchange-based Tokens', 'Decentralized Finance (DeFi)', 'BNB Chain Ecosystem', 'Polygon Ecosystem', 'Ethereum Ecosystem', 'Optimism Ecosystem', 'Alameda Research Portfolio', 'Intent', 'Blockchain Capital Portfolio', 'Dex Aggregator']",1547914823.098998,1800000000.0,908,MEXC,PSP/USDT
parcl,prcl,Parcl,"['Tokenized Real Estate', 'Decentralized Finance (DeFi)', 'Tokenized Assets', 'Derivatives', 'Solana Ecosystem', 'Real World Assets (RWA)', 'Coinbase Ventures Portfolio', 'DragonFly Capital Portfolio', 'RWA Protocol', 'Made in USA']",273373849.796922,999998571.796922,1133,LBank,PRCL/USDT
paris-saint-germain-fan-token,psg,Paris Saint-Germain Fan Token,"['Sports', 'Binance Launchpool', 'Fan Token', 'Chiliz Ecosystem', 'YZi Labs (Prev. Binance Labs) Portfolio']",7730101.0,19890000.0,1123,Binance,PSG/USDT
parsiq,prq,PARSIQ,"['Business Services', 'Infrastructure', 'Smart Contract Platform', 'Analytics', 'BNB Chain Ecosystem', 'Ethereum Ecosystem', 'YZi Labs (Prev. Binance Labs) Portfolio']",292756872.0,310256872.0,1026,Coinbase Exchange,PRQ/USD
party-4,party,Party,"['Meme', 'Merlin Chain Ecosystem']",2051325533.82,2051325533.82,1678,MerlinSwap,0X4D9882A3BB13CC086367D0AE964367E6B7EA246F/0X5C46BFF4B38DC1EAE09C5BAC65872A1D8BC87378
particle-network,parti,Particle Network,"['Decentralized Finance (DeFi)', 'BNB Chain Ecosystem', 'Layer 1 (L1)', 'Base Ecosystem', 'Account Abstraction', 'Cross-chain Communication', 'Binance HODLer Airdrops', 'Chain Abstraction']",233000000.0,1000000000.0,702,Binance,PARTI/USDT
partisia-blockchain,mpc,Partisia Blockchain,"['Smart Contract Platform', 'Layer 1 (L1)', 'Layer 2 (L2)', 'Zero Knowledge (ZK)', 'Cross-chain Communication']",312569087.1676,571625379.6409,1700,Bitfinex,MPC/USDT
pawswap,paw,PAW,"['Smart Contract Platform', 'BNB Chain Ecosystem', 'Layer 1 (L1)', 'Polygon Ecosystem', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Base Ecosystem']",1000000000000000.0,1000000000000000.0,1657,Gate.io,PAW/USDT
paxos-standard,usdp,Pax Dollar,"['Stablecoins', 'USD Stablecoin', 'Solana Ecosystem', 'Ethereum Ecosystem', 'Multicoin Capital Portfolio', 'Fiat-backed Stablecoin']",79443383.53477143,79443383.53477143,439,Azbit,USDP/USDT
pax-gold,paxg,PAX Gold,"['Stablecoins', 'Tokenized Assets', 'Tokenized Gold', 'Ethereum Ecosystem', 'Real World Assets (RWA)', 'Tokenized Commodities']",221950.003,221950.003,104,Binance,PAXG/USDT
pay-coin,pci,Paycoin,['E-commerce'],1022576439.87845,1900000000.0,511,Coinone,PCI/KRW
paypal-usd,pyusd,PayPal USD,"['Stablecoins', 'USD Stablecoin', 'Solana Ecosystem', 'Ethereum Ecosystem', 'Fiat-backed Stablecoin', 'Made in USA']",733086867.375925,733086867.375925,96,HTX,PYUSD/USDT
peaq-2,peaq,peaq,"['Smart Contract Platform', 'Polkadot Ecosystem', 'Layer 1 (L1)', 'DePIN', 'Outlier Ventures Portfolio']",750097527.9315535,4256507751.306688,456,Bitget,PEAQ/USDT
peapods-finance,peas,Peapods Finance,"['Decentralized Finance (DeFi)', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Base Ecosystem', 'Mode Ecosystem']",9938462.254965212,9938462.254965212,684,Uniswap V3 (Ethereum),0X02F92800F57BCD74066F5709F1DAA1A4302DF875/0X6B175474E89094C44DA98B954EEDEAC495271D0F
peanut-the-squirrel,pnut,Peanut the Squirrel,"['Solana Ecosystem', 'Meme', 'Solana Meme', 'Pump.fun Ecosystem', 'Zoo-Themed', 'Memorial Themed']",999858912.07,999858912.07,324,Binance,PNUT/USDT
peercoin,ppc,Peercoin,"['Smart Contract Platform', 'Polygon Ecosystem', 'Ethereum Ecosystem', 'Proof of Stake (PoS)', 'Proof of Work (PoW)']",29489141.67655235,29489354.37652035,1477,MEXC,PPC/USDT
peipeicoin-vip,peipei,PeiPei,"['Meme', 'Ethereum Ecosystem', 'Frog-Themed', 'The Boy’s Club', 'Chinese Meme']",420689736946248.2,420689736946248.2,1250,Hotcoin,PEIPEI/USDT
pendle,pendle,Pendle,"['Decentralized Exchange (DEX)', 'Decentralized Finance (DeFi)', 'Yield Farming', 'Automated Market Maker (AMM)', 'BNB Chain Ecosystem', 'Derivatives', 'Lending/Borrowing Protocols', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Optimism Ecosystem', 'Fixed Interest', 'Real World Assets (RWA)', 'LSDFi', 'Base Ecosystem', 'Restaking', 'LRTfi', 'Liquid Restaking Governance Tokens', 'Yield Tokenization Protocol', 'YZi Labs (Prev. Binance Labs) Portfolio', 'GMCI DeFi Index', 'Sonic Ecosystem', 'Liquid Staking', 'GMCI Index', 'BTCfi']",161535940.9369538,281527448.4585314,142,Binance,PENDLE/USDT
penpie,pnp,Penpie,"['Yield Farming', 'BNB Chain Ecosystem', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Optimism Ecosystem', 'Camelot Launchpad', 'Yield Optimizer']",5261673.63319968,10000000.0,1493,Camelot V3,0X0C880F6761F1AF8D9AA9C466984B80DAB9A8C9E8/0X2AC2B254BC18CD4999F64773A966E4F4869C34EE
penumbra,um,Penumbra,"['Smart Contract Platform', 'Decentralized Finance (DeFi)', 'Zero Knowledge (ZK)', 'Osmosis Ecosystem', 'Cross-chain Communication', 'Privacy Blockchain']",36029827.155316,100030127.164983,1159,Osmosis,IBC/0FA9232B262B89E77D1335D54FB1E1F506A92A7E4B51524B400DC69C68D28372/UOSMO
pepe,pepe,Pepe,"['BNB Chain Ecosystem', 'Meme', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Frog-Themed', 'GMCI Meme Index', 'GMCI Index', 'The Boy’s Club']",420690000000000.0,420690000000000.0,40,Gate.io,PEPE/USDT
pepecat-2,pepecat,PEPECAT,"['Solana Ecosystem', 'Meme', 'Cat-Themed', 'Pump.fun Ecosystem', 'The Boy’s Club']",989939292.537519,989939292.537519,1692,MEXC,PEPECAT/USDT
pepecoin-network,pep,Pepecoin,"['Smart Contract Platform', 'Layer 1 (L1)', 'Meme', 'Proof of Work (PoW)', 'The Boy’s Club']",89651375000.0,89651375000.0,1050,Nonkyc.io,PEP/USDT
pepecoin-2,pepecoin,PepeCoin,"['Gaming (GameFi)', 'Solana Ecosystem', 'Meme', 'Ethereum Ecosystem', 'Frog-Themed', 'Gaming Platform', 'The Boy’s Club']",107904911.53932898,107904911.53932898,603,MEXC,PEPECOIN/USDT
pepefork,pork,PepeFork,"['Meme', 'Ethereum Ecosystem', 'Frog-Themed', 'The Boy’s Club']",330429888448095.0,420690000000000.0,1267,MEXC,PORK/USDT
pepe-unchained,pepu,Pepe Unchained,"['Smart Contract Platform', 'Meme', 'Ethereum Ecosystem', 'Layer 2 (L2)', 'The Boy’s Club']",7999899984.289893,7999899984.289893,894,MEXC,PEPU/USDT
permission-coin,ask,Permission Coin,"['Polygon Ecosystem', 'Base Ecosystem']",22363085205.410873,100478459700.9034,1754,Uniswap V3 (Polygon),0XAA3717090CDDC9B227E49D0D84A28AC0A996E6FF/0X7CEB23FD6BC0ADD59E62AC25578270CFF1B9F619
perpetual-protocol,perp,Perpetual Protocol,"['Decentralized Exchange (DEX)', 'Exchange-based Tokens', 'Decentralized Finance (DeFi)', 'Automated Market Maker (AMM)', 'BNB Chain Ecosystem', 'Derivatives', 'Perpetuals', 'Gnosis Chain Ecosystem', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Optimism Ecosystem', 'Multicoin Capital Portfolio', 'Alameda Research Portfolio', 'YZi Labs (Prev. Binance Labs) Portfolio']",72609864.24405634,150000000.0,1144,Binance,PERP/USDT
persistence,xprt,Persistence One,"['Decentralized Exchange (DEX)', 'Ethereum Ecosystem', 'Optimism Ecosystem', 'Liquid Staking Governance Tokens', 'Base Ecosystem', 'Osmosis Ecosystem', 'Blast Ecosystem', 'Cross-chain Communication', 'Alameda Research Portfolio', 'Liquid Staking', 'BTCfi']",225797108.696265,226362551.094331,1025,HTX,XPRT/USDT
pha,pha,PHALA,"['Artificial Intelligence (AI)', 'Infrastructure', 'Smart Contract Platform', 'Oracle', 'Polkadot Ecosystem', 'Ethereum Ecosystem', 'Interoperability', 'Layer 2 (L2)', 'Zero Knowledge (ZK)', 'DePIN', 'DWF Labs Portfolio', 'Rollup', 'AI Agents', 'Sora Ecosystem', 'AI Framework', 'Made in USA']",788153700.0975226,1000000000.0,504,Gate.io,PHA/USDT
phantasma,soul,Phantasma,"['Artificial Intelligence (AI)', 'Entertainment', 'Smart Contract Platform', 'Storage', 'Gaming (GameFi)', 'Yield Farming', 'NFT', 'BNB Chain Ecosystem', 'Metaverse', 'Layer 1 (L1)', 'Play To Earn', 'Ethereum Ecosystem', 'Gaming Blockchains', 'On-chain Gaming', 'Gaming Governance Token', 'Gaming Platform', 'Gaming Marketplace']",124129197.661631,124129197.661631,1611,KuCoin,SOUL/USDT
pharaoh,phar,Pharaoh,"['Decentralized Exchange (DEX)', 'Decentralized Finance (DeFi)', 'Yield Farming', 'Avalanche Ecosystem']",18329.97091036136,131738.0446375627,1719,Pharaoh Exchange,0XAAAB9D12A30504559B0C5A9A5977FEE4A6081C6B/0XB97EF9EF8734C71904D8002F8B6BC66DD9C48A6E
phnix,phnix,PHNIX,"['Meme', 'XRP Ledger Ecosystem']",530550000000.0,589000000000.0,1529,MEXC,PHNIX/USDT
phoenix-global,phb,Phoenix,"['Artificial Intelligence (AI)', 'Oracle', 'NFT', 'BNB Chain Ecosystem', 'DePIN', 'Made in China']",51400778.7277813,51400778.7277813,1041,MEXC,PHB/USDT
pibble,pib,Pibble,"['Ethereum Ecosystem', 'Kaia Ecosystem']",24150500892.67,29696500892.67,1540,MEXC,PIB/USDT
pikaboss,pika,Pikaboss,"['Meme', 'Ethereum Ecosystem']",420690000000000.0,420690000000000.0,986,Uniswap V2 (Ethereum),0XA9D54F37EBB99F83B603CC95FC1A5F3907AACCFD/0XC02AAA39B223FE8D0A0E5C4F27EAD9083C756CC2
pi-network,pi,Pi Network,"['Layer 1 (L1)', 'Made in USA', 'Mobile Mining']",6838327428.531486,10519571203.38383,31,DigiFinex,PI/USDT
pinksale,pinksale,PinkSale,"['BNB Chain Ecosystem', 'Launchpad']",100000.0,100000.0,930,PancakeSwap (v2),0X602BA546A7B06E0FC7F58FD27EB6996ECC824689/0XBB4CDB9CBD36B01BD1CBAEBF2DE08D9173BC095C
pinto,pinto,Pinto,"['Decentralized Exchange (DEX)', 'Stablecoins', 'Decentralized Finance (DeFi)', 'USD Stablecoin', 'Seigniorage', 'Stablecoin Protocol', 'Algorithmic Stablecoin', 'Fiat-backed Stablecoin']",11115095.725029,11115096.745129,1678,Pinto Exchange,0XB170000AEEFA790FA61D6E837D1035906839A3C8/0X833589FCD6EDB6E08F4C7C32D4F71B54BDA02913
pinlink,pin,PinLink,"['Artificial Intelligence (AI)', 'Decentralized Finance (DeFi)', 'Ethereum Ecosystem', 'DePIN']",80000000.0,100000000.0,587,MEXC,PIN/USDT
pintu-token,ptu,Pintu,"['Ethereum Ecosystem', 'Coinbase Ventures Portfolio', 'Alameda Research Portfolio', 'Pantera Capital Portfolio']",73700973.17456,299789243.17456,1478,Bybit,PTU/USDT
pippin,pippin,pippin,"['Infrastructure', 'Solana Ecosystem', 'Meme', 'Solana Meme', 'AI Meme', 'AI Agents', 'Pump.fun Ecosystem', 'Binance Alpha Spotlight', 'AI Framework']",999946419.518494,999946419.518494,1358,Bitget,PIPPIN/USDT
pirate-chain,arrr,Pirate Chain,"['Smart Contract Platform', 'Privacy', 'Zero Knowledge (ZK)', 'Proof of Work (PoW)']",196213797.97055,200000000.0,995,TradeOgre,ARRR/BTC
pirate-token,pirate,Pirate Nation Token,"['Gaming (GameFi)', 'NFT', 'Play To Earn', 'Ethereum Ecosystem', 'RPG', 'Andreessen Horowitz (a16z) Portfolio', 'Action Games']",216016601.95,998633070.95,1438,Hotcoin,PIRATE/USDT
pixels,pixel,Pixels,"['Gaming (GameFi)', 'NFT', 'Ethereum Ecosystem', 'Animoca Brands Portfolio', 'Ronin Ecosystem', 'Gaming Utility Token', 'Made in USA']",771041667.0,5000000000.0,1110,Binance,PIXEL/USDT
pivx,pivx,PIVX,"['Smart Contract Platform', 'Privacy', 'Masternodes', 'Zero Knowledge (ZK)', 'Proof of Stake (PoS)']",92023889.71608186,92023889.71608186,1376,Binance,PIVX/USDT
pixer-eternity,pxt,Pixer Eternity,"['Sports', 'BNB Chain Ecosystem']",2151882037.9038,10000000000.0,466,MEXC,PXT/USDT
platon-network,lat,PlatON Network,"['Smart Contract Platform', 'Appchains']",6400666303.926259,10250000000.0,847,BTSE,LAT/USDT
playa3ull-games-2,3ull,PLAYA3ULL GAMES,"['Smart Contract Platform', 'Gaming (GameFi)', 'NFT', 'Avalanche Ecosystem', 'Play To Earn', 'Shooting Games', 'Avalanche L1', 'MMO']",13879724064.33174,13906218212.83374,1620,LFJ,0XA77E70D0AF1AC7FF86726740DB1BD065C3566937/0XB31F66AA3C1E785363F0875A1B74E27B85FD66C7
playdapp,pda,PlayDapp,"['Gaming (GameFi)', 'NFT', 'Metaverse', 'Play To Earn', 'Ethereum Ecosystem', 'Gaming Platform']",618083208.0,700000000.0,1651,Bitget,PDA/USDT
plugin,pli,Plugin,"['Oracle', 'XDC Ecosystem']",192685362.0,500000000.0,1777,BitMart,PLI/USDT
plume,plume,Plume,"['Smart Contract Platform', 'Layer 1 (L1)', 'Ethereum Ecosystem', 'Real World Assets (RWA)', 'RWA Protocol', 'Made in USA']",2000000000.0,10000000000.0,189,Bybit,PLUME/USDT
pluton,plu,Pluton,['Ethereum Ecosystem'],11393113.42,20000000.0,1608,Coinbase Exchange,PLU/USD
pocketcoin,pkoin,Pocketcoin,"['Smart Contract Platform', 'Proof of Stake (PoS)']",11423274.0,12289450.0,1343,DigiFinex,PKOIN/USDT
pocket-network,pokt,Pocket Network,"['BNB Chain Ecosystem', 'Solana Ecosystem', 'Polygon Ecosystem', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Optimism Ecosystem', 'DePIN', 'Base Ecosystem']",1964080434.49891,2341085868.417662,995,Gate.io,POKT/USDT
polaris-share,pola,Polaris Share,['Ethereum Ecosystem'],503180746.7273,4599999999.0,1731,Bithumb,POLA/KRW
polimec,plmc,Polimec,['Polkadot Ecosystem'],62679026.88393424,100000000.0,1336,XT.COM,PLMC/USDT
polkastarter,pols,Polkastarter,"['Decentralized Finance (DeFi)', 'BNB Chain Ecosystem', 'Launchpad', 'Ethereum Ecosystem']",99209631.94000003,100000000.0,1106,MEXC,POLS/USDT
polkadot,dot,Polkadot,"['Smart Contract Platform', 'Polkadot Ecosystem', 'Proof of Stake (PoS)', 'Layer 0 (L0)', 'Pantera Capital Portfolio', 'GMCI 30 Index', 'GMCI Index', 'Made in USA', 'Coinbase 50 Index']",1522267060.0,1522267060.0,24,Binance,DOT/USDT
polygon-ecosystem-token,pol,POL (ex-MATIC),"['Smart Contract Platform', 'Polygon Ecosystem', 'Ethereum Ecosystem', 'Layer 2 (L2)']",8651769225.430555,10398846835.30774,64,Binance,POL/USDT
polyhedra-network,zkj,Polyhedra Network,"['Smart Contract Platform', 'BNB Chain Ecosystem', 'Ethereum Ecosystem', 'Zero Knowledge (ZK)', 'Animoca Brands Portfolio', 'YZi Labs (Prev. Binance Labs) Portfolio', 'OKX Ventures Portfolio']",60383487.0,1000000000.0,305,Bybit,ZKJ/USDT
polytrade,trade,Polytrade,"['BNB Chain Ecosystem', 'Polygon Ecosystem', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Real World Assets (RWA)', 'Base Ecosystem', 'DWF Labs Portfolio']",41716092.0,100000000.0,1674,MEXC,TRADE/USDT
polymath,poly,Polymath,"['Ethereum Ecosystem', 'Energi Ecosystem']",898550829.6745886,1000000000.0,873,Indodax,POLY/IDR
polymesh,polyx,Polymesh,"['Smart Contract Platform', 'Layer 1 (L1)', 'Real World Assets (RWA)', 'RWA Protocol']",1149286137.638787,1149286137.638787,314,Binance,POLYX/USDT
polyswarm,nct,PolySwarm,"['Business Services', 'Polygon Ecosystem', 'Ethereum Ecosystem', 'Cybersecurity', 'Made in USA']",1885500781.9581056,1885913076.0,803,Bithumb,NCT/KRW
ponke,ponke,PONKE,"['Solana Ecosystem', 'Meme', 'Base Ecosystem', 'Solana Meme', 'Base Meme', 'Made in USA']",549623853.6321399,556717907.1561066,676,Gate.io,PONKE/USDT
poo-chi,$sir,Poo Chi,"['BNB Chain Ecosystem', 'Meme']",1770892674.104562,6000000000.0,1442,,/
poollotto-finance,plt,Poollotto.finance,['BNB Chain Ecosystem'],15900954.744564982,19272000.0,778,PancakeSwap (v2),0X631C2F0EDABAC799F07550AEE4FF0BF7FD35212B/0XBB4CDB9CBD36B01BD1CBAEBF2DE08D9173BC095C
popcat,popcat,Popcat,"['Solana Ecosystem', 'Meme', 'Solana Meme', 'Cat-Themed', 'Murad Picks']",979978669.96,979978669.96,309,Gate.io,POPCAT/USDT
portal-2,portal,Portal,"['Gaming (GameFi)', 'Solana Ecosystem', 'Ethereum Ecosystem', 'Gaming Platform']",167134615.0,1000000000.0,1318,Binance,PORTAL/USDT
port3-network,port3,Port3 Network,"['SocialFi', 'BNB Chain Ecosystem', 'Solana Ecosystem', 'Polygon Ecosystem', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Optimism Ecosystem', 'Poolz Finance Launchpad']",491383790.2949245,1000000000.0,1675,Bybit,PORT3/USDT
power-ledger,powr,Powerledger,"['Energy', 'Ethereum Ecosystem', 'Alleged SEC Securities', 'Energi Ecosystem', 'GMCI DePIN Index', 'Blockchain Capital Portfolio', 'GMCI Index']",529761884.726046,999506122.99937,467,Binance,POWR/USDT
pozo-coin,pozo,Pozo Coin,"['Meme', 'Kava Ecosystem']",600000.0,600000.0,1670,,/
ppkas,ppkas,PPKAS,"['Gaming (GameFi)', 'Play To Earn', 'Telegram Apps', 'Kaspa Ecosystem']",10000000000.0,10000000000.0,1778,XeggeX,PPKAS/USDT
primate,primate,Primate,"['BNB Chain Ecosystem', 'Ethereum Ecosystem', 'Animoca Brands Portfolio']",1642974778.020004,2060000000.0,1558,ApeSwap,0XA19863E302FD1B41276FCE5A48D9C511DBEEF34C/0XBB4CDB9CBD36B01BD1CBAEBF2DE08D9173BC095C
project-galaxy,gal,Galxe,"['Smart Contract Platform', 'SocialFi', 'NFT', 'BNB Chain Ecosystem', 'Binance Launchpool', 'Ethereum Ecosystem', 'Decentralized Identifier (DID)', 'Zero Knowledge (ZK)', 'DWF Labs Portfolio', 'Coinbase Ventures Portfolio', 'Multicoin Capital Portfolio', 'Alameda Research Portfolio', 'DragonFly Capital Portfolio', 'YZi Labs (Prev. Binance Labs) Portfolio', 'Quest-to-Earn']",127749331.18734433,200000000.0,347,Coinbase Exchange,GAL/USD
prometeus,prom,Prom,"['Smart Contract Platform', 'BNB Chain Ecosystem', 'Ethereum Ecosystem', 'Layer 2 (L2)']",18250000.0,19250000.0,355,Binance,PROM/USDT
propy,pro,Propy,"['Tokenized Real Estate', 'Tokenized Assets', 'Ethereum Ecosystem', 'Real World Assets (RWA)', 'Base Ecosystem', 'Made in USA']",57896591.39105386,100000000.0,821,DigiFinex,PRO/USDT
prosper,pros,Prosper [OLD],"['Decentralized Finance (DeFi)', 'BNB Chain Ecosystem', 'Polygon Ecosystem', 'Ethereum Ecosystem']",51394815.0,100000000.0,1166,PancakeSwap V3 (BSC),0XED8C8AA8299C10F067496BB66F8CC7FB338A3405/0XBB4CDB9CBD36B01BD1CBAEBF2DE08D9173BC095C
propbase,props,Propbase,"['Tokenized Real Estate', 'Tokenized Assets', 'Aptos Ecosystem', 'Real World Assets (RWA)', 'Base Ecosystem', 'RWA Protocol']",403551553.509562,1200000000.0,1423,MEXC,PROPS/USDT
