id,symbol,name,categories,circulation_supply,total_supply,market_cap_rank,exchange,target_coin,crypto_pair,closing_price
onfa,oft,ONFA,"['Software as a service', 'BNB Chain Ecosystem']",117524760.2609897,285782450.2609897,975,MEXC,tether,OFTUSDT,0.2308
only1,like,LIKE,"['SocialFi', 'Solana Ecosystem', 'Animoca Brands Portfolio', 'Alameda Research Portfolio', 'AI Applications']",395103948.2,500000000.0,1735,MEXC,tether,LIKEUSDT,0.016117
ontology,ont,Ontology,"['Smart Contract Platform', 'Masternodes', 'Proof of Stake (PoS)', 'Made in China']",913697857.0,1000000000.0,359,BINANCE,tether,ONTUSDT,0.1438
oort,oort,OORT,"['Artificial Intelligence (AI)', 'Storage', 'BNB Chain Ecosystem', 'Ethereum Ecosystem', 'DePIN', 'AI Agents', 'Made in USA']",390209878.1146601,1998900000.0,1135,MEXC,tether,OORTUSDT,0.049
opcat-2,opcat,OPCAT,"['Smart Contract Platform', 'Bitcoin Ecosystem', 'Bitcoin Sidechains', 'SideChain']",21000000.0,21000000.0,1970,GATEIO,tether,OPCATUSDT,0.2572
openeden-open-dollar,usdo,OpenEden OpenDollar,"['Stablecoins', 'USD Stablecoin', 'Ethereum Ecosystem', 'Real World Assets (RWA)', 'Base Ecosystem', 'Yield-Bearing Stablecoin', 'US Treasury-backed Stablecoin']",149181570.5384407,149181570.5384407,352,Curve (Base),usd-coin,USDOUSDC,
openfabric,ofn,Openfabric AI,"['Artificial Intelligence (AI)', 'BNB Chain Ecosystem', 'ChainGPT Launchpad', 'Poolz Finance Launchpad', 'AI Agents', 'AI Applications', 'AI Framework']",159097370.9763617,500000000.0,1746,MEXC,tether,OFNUSDT,0.04561
open-loot,ol,OPENLOOT,"['Gaming (GameFi)', 'NFT', 'Ethereum Ecosystem', 'Gaming Marketplace']",478145803.0,5000000000.0,955,MEXC,tether,OLUSDT,0.05054
open-ticketing-ecosystem,opn,OPEN Ticketing Ecosystem,"['Solana Ecosystem', 'Polygon Ecosystem', 'Ethereum Ecosystem', 'Real World Assets (RWA)', 'Base Ecosystem', 'RWA Protocol']",22926928000.0,22926928000.0,1436,GATEIO,tether,OPNUSDT,0.002486
opus-2,opus,Opus,"['Solana Ecosystem', 'Meme', 'Solana Meme', 'AI Meme', 'Pump.fun Ecosystem', 'Binance Alpha Spotlight']",999925466.7,999925466.7,1955,LBank,tether,OPUSUSDT,
opulous,opul,Opulous,"['Artificial Intelligence (AI)', 'Music', 'NFT', 'BNB Chain Ecosystem', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Algorand Ecosystem', 'Real World Assets (RWA)', 'Telegram Apps', 'AI Applications']",500000000.0,500000000.0,1329,MEXC,tether,OPULUSDT,0.02686
optimism,op,Optimism,"['Smart Contract Platform', 'Optimism Ecosystem', 'Layer 2 (L2)', 'Paradigm Portfolio', 'Rollup', 'Andreessen Horowitz (a16z) Portfolio', 'GMCI Layer 2 Index', 'GMCI Index', 'Optimism Superchain Ecosystem', 'Made in USA']",1657120774.0,4294967296.0,81,BINANCE,tether,OPUSDT,0.651
optio,opt,Optio,"['Decentralized Finance (DeFi)', 'Layer 1 (L1)', 'Proof of Stake (PoS)', 'E-commerce']",5502559134.630342,7245261197.726692,387,Coinstore,tether,OPTUSDT,
ora-coin,ora,ORA Coin,"['Artificial Intelligence (AI)', 'Infrastructure', 'Oracle', 'BNB Chain Ecosystem', 'Solana Ecosystem', 'Ethereum Ecosystem', 'Base Ecosystem', 'Hyperliquid Ecosystem', 'AI Framework']",38316666.33,333333333.0,915,Uniswap v3 (Base),usd-coin,ORAUSDC,
orbit-3,grift,ORBIT,"['Solana Ecosystem', 'Meme', 'AI Agents', 'Pump.fun Ecosystem', 'Binance Alpha Spotlight', 'DeFAI']",879991789.6,999991790.4,1614,MEXC,tether,GRIFTUSDT,0.008869
orbiter-finance,obt,Orbiter Finance,"['Arbitrum Ecosystem', 'Bridge Governance Tokens', 'Base Ecosystem', 'Cross-chain Communication', 'OKX Ventures Portfolio']",3100000000.0,10000000000.0,810,MEXC,tether,OBTUSDT,0.011219
oraichain-token,orai,Oraichain,"['Artificial Intelligence (AI)', 'Big Data', 'Business Services', 'Smart Contract Platform', 'Decentralized Finance (DeFi)', 'Oracle', 'BNB Chain Ecosystem', 'Solana Ecosystem', 'Layer 1 (L1)', 'Ethereum Ecosystem', 'DWF Labs Portfolio', 'Osmosis Ecosystem', 'AI Agents']",18447390.0,18948999.0,604,MEXC,tether,ORAIUSDT,3.184
orbs,orbs,Orbs,"['Infrastructure', 'Smart Contract Platform', 'Decentralized Finance (DeFi)', 'BNB Chain Ecosystem', 'Avalanche Ecosystem', 'Polygon Ecosystem', 'Fantom Ecosystem', 'Harmony Ecosystem', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'DWF Labs Portfolio', 'Layer 3 (L3)', 'Outlier Ventures Portfolio']",4583304068.0,10000000000.0,476,BITGET,tether,ORBSUSDT,0.02032
orderly-network,order,Orderly Network,"['Smart Contract Platform', 'Decentralized Finance (DeFi)', 'BNB Chain Ecosystem', 'Solana Ecosystem', 'Polygon Ecosystem', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Optimism Ecosystem', 'Layer 2 (L2)', 'Base Ecosystem', 'DragonFly Capital Portfolio', 'Pantera Capital Portfolio', 'Sequoia Capital Portfolio', 'OKX Ventures Portfolio', 'Optimism Superchain Ecosystem', 'Binance Alpha Spotlight']",253543818.5496421,1000000000.0,988,MEXC,tether,ORDERUSDT,0.0994
orchid-protocol,oxt,Orchid Protocol,"['Smart Contract Platform', 'Ethereum Ecosystem', 'DePIN', 'Proof of Stake (PoS)', 'Andreessen Horowitz (a16z) Portfolio', 'Sequoia Capital Portfolio', 'Blockchain Capital Portfolio', 'Made in USA']",591544728.9516798,1000000000.0,768,BINANCE,tether,OXTUSDT,0.0671
orca,orca,Orca,"['Decentralized Exchange (DEX)', 'Decentralized Finance (DeFi)', 'Yield Farming', 'Automated Market Maker (AMM)', 'Solana Ecosystem', 'Coinbase Ventures Portfolio', 'DeFiance Capital Portfolio', 'Made in USA']",59957277.21,74999700.18,321,BINANCE,tether,ORCAUSDT,2.522
ordinals,ordi,ORDI,"['Solana Ecosystem', 'BRC-20', 'Bitcoin Ecosystem', 'Inscriptions']",21000000.0,21000000.0,319,BINANCE,tether,ORDIUSDT,7.25
osmosis,osmo,Osmosis,"['Decentralized Exchange (DEX)', 'Decentralized Finance (DeFi)', 'Automated Market Maker (AMM)', 'Cosmos Ecosystem', 'Osmosis Ecosystem', 'Paradigm Portfolio', 'Proof of Stake (PoS)', 'Evmos Ecosystem', 'Secret Ecosystem', 'GMCI DeFi Index', 'GMCI Index', 'Made in USA']",724547516.0,997225715.0,325,BINANCE,tether,OSMOUSDT,0.2134
origin-staked-s,os,Origin Sonic,"['Decentralized Finance (DeFi)', 'Liquid Staking Tokens', 'Sonic Ecosystem', 'Liquid Staking']",41876397.77811276,41876397.77811276,1064,LBank,tether,OSUSDT,
origin-dollar,ousd,Origin Dollar,"['Stablecoins', 'Decentralized Finance (DeFi)', 'USD Stablecoin', 'Ethereum Ecosystem', 'Astar Ecosystem', 'Crypto-backed Stablecoin', 'Fiat-backed Stablecoin']",7552444.786921565,7552444.786921565,1691,GATEIO,tether,OUSDUSDT,0.9984
origin-protocol,ogn,Origin Token,"['NFT', 'Ethereum Ecosystem', 'Base Ecosystem', 'Pantera Capital Portfolio', 'Sonic Ecosystem', 'Made in USA']",693371429.0,1409664846.0,762,BINANCE,tether,OGNUSDT,0.0552
origintrail,trac,OriginTrail,"['Artificial Intelligence (AI)', 'Polkadot Ecosystem', 'Metaverse', 'Ethereum Ecosystem', 'Interoperability', 'Real World Assets (RWA)', 'DePIN', 'Decentralized Science (DeSci)', 'AI Agents']",499546955.6,500000000.0,293,MEXC,tether,TRACUSDT,0.379
osol,osol,OSOL,"['Index', 'Solana Ecosystem']",999996332.6,999996332.6,1581,MEXC,tether,OSOLUSDT,0.00826
otherworld,own,Otherworld,"['Smart Contract Platform', 'Gaming (GameFi)', 'Play To Earn', 'Ethereum Ecosystem', 'RPG', 'Avalanche L1']",35343333.0,1000000000.0,1848,GATEIO,tether,OWNUSDT,0.14119
ovr,ovr,Ovr,"['Augmented Reality', 'NFT', 'BNB Chain Ecosystem', 'Metaverse', 'Polygon Ecosystem', 'Ethereum Ecosystem', 'DePIN', 'Base Ecosystem']",51265344.0,87793866.0,1811,MEXC,tether,OVRUSDT,0.1178
ox-fun,ox,OX Coin,"['BNB Chain Ecosystem', 'Derivatives', 'Perpetuals', 'Solana Ecosystem', 'Avalanche Ecosystem', 'Polygon Ecosystem', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Base Ecosystem', 'Blast Ecosystem']",2878089324.558919,2878089324.558919,1922,MEXC,tether,OXUSDT,0.0022092
paal-ai,paal,PAAL AI,"['Artificial Intelligence (AI)', 'Virtual Reality', 'BNB Chain Ecosystem', 'Launchpad', 'Ethereum Ecosystem', 'Telegram Apps', 'Discord Bots', 'Base Ecosystem', 'PAAL AI Launchpad', 'AI Agents', 'AI Applications', 'AI Agent Launchpad', 'Binance Alpha Spotlight', 'AI Framework', 'DeFAI', 'Made in USA']",895119016.3,1000000000.0,381,MEXC,tether,PAALUSDT,0.12804
ozone-chain,ozo,Ozone Chain,"['Smart Contract Platform', 'Layer 1 (L1)', 'Zero Knowledge (ZK)']",786233279.0,1000000000.0,406,MEXC,tether,OZOUSDT,0.1475
paid-network,paid,PAID,"['Launchpad', 'Base Ecosystem']",490654049.5,589686914.6,1538,Uniswap v3 (Base),usd-coin,PAIDUSDC,
pallapay,palla,Pallapay,['BNB Chain Ecosystem'],759017491.0,1999999999.0,1775,PancakeSwap (v2),binance-peg-busd,PALLABUSD,
pain,pain,Pain,"['Solana Ecosystem', 'Meme', 'Solana Meme']",4999967.829,9999967.829,1663,MEXC,tether,PAINUSDT,1.431
pancakeswap-token,cake,PancakeSwap,"['Decentralized Exchange (DEX)', 'Exchange-based Tokens', 'Decentralized Finance (DeFi)', 'Yield Farming', 'Automated Market Maker (AMM)', 'BNB Chain Ecosystem', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Aptos Ecosystem', 'ZkSync Ecosystem', 'Linea Ecosystem', 'Base Ecosystem', 'Polygon zkEVM Ecosystem', 'YZi Labs (Prev. Binance Labs) Portfolio', 'opBNB Ecosystem', 'GMCI DeFi Index', 'GMCI Index']",317747071.3866741,372839546.4677558,126,BINANCE,tether,CAKEUSDT,1.962
pandora,pandora,Pandora,"['Ethereum Ecosystem', 'ERC 404', 'Hybrid Token Standards']",10000.0,10000.0,1841,HUOBI,tether,PANDORAUSDT,455.0
pangolin,png,Pangolin,"['Decentralized Exchange (DEX)', 'Decentralized Finance (DeFi)', 'Avalanche Ecosystem', 'Olympus Pro Ecosystem']",220373971.0,538000000.0,932,MEXC,tether,PNGUSDT,0.13481
parallelai,pai,ParallelAI,"['Artificial Intelligence (AI)', 'Infrastructure', 'Ethereum Ecosystem']",100000000.0,100000000.0,1511,MEXC,tether,PAIUSDT,0.08209
paraswap,psp,ParaSwap,"['Decentralized Exchange (DEX)', 'Exchange-based Tokens', 'Decentralized Finance (DeFi)', 'BNB Chain Ecosystem', 'Polygon Ecosystem', 'Ethereum Ecosystem', 'Optimism Ecosystem', 'Alameda Research Portfolio', 'Intent', 'Blockchain Capital Portfolio', 'Dex Aggregator']",1549604977.208587,1800000000.0,1051,MEXC,tether,PSPUSDT,0.015452
paris-saint-germain-fan-token,psg,Paris Saint-Germain Fan Token,"['Sports', 'Binance Launchpool', 'Fan Token', 'Chiliz Ecosystem', 'YZi Labs (Prev. Binance Labs) Portfolio']",8465775.0,19890000.0,1170,BINANCE,tether,PSGUSDT,2.604
particle-network,parti,Particle Network,"['Decentralized Finance (DeFi)', 'BNB Chain Ecosystem', 'Layer 1 (L1)', 'Base Ecosystem', 'Account Abstraction', 'Cross-chain Communication', 'Binance HODLer Airdrops', 'Chain Abstraction', 'Binance Wallet IDO']",233000000.0,1000000000.0,714,BINANCE,tether,PARTIUSDT,0.2985
parcl,prcl,Parcl,"['Tokenized Real Estate', 'Decentralized Finance (DeFi)', 'Tokenized Assets', 'Derivatives', 'Solana Ecosystem', 'Real World Assets (RWA)', 'Coinbase Ventures Portfolio', 'DragonFly Capital Portfolio', 'RWA Protocol', 'Made in USA']",351196074.7,999998561.8,821,MEXC,tether,PRCLUSDT,0.10047
paws,paws,PAWS,"['SocialFi', 'Solana Ecosystem', 'Telegram Apps']",63400000000.0,100000000000.0,1715,MEXC,tether,PAWSUSDT,9.7e-05
pawswap,paw,PAW,"['Smart Contract Platform', 'BNB Chain Ecosystem', 'Layer 1 (L1)', 'Polygon Ecosystem', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Base Ecosystem']",1000000000000000.0,1000000000000000.0,1422,MEXC,tether,PAWUSDT,9.374e-09
patriot,patriot,Patriot,"['Meme', 'Ethereum Ecosystem', 'PolitiFi']",10000000000.0,10000000000.0,1654,GATEIO,tether,PATRIOTUSDT,0.0006576
pax-gold,paxg,PAX Gold,"['Stablecoins', 'Tokenized Assets', 'Tokenized Gold', 'Ethereum Ecosystem', 'Real World Assets (RWA)', 'Tokenized Commodities']",237751.404,237751.404,111,BINANCE,tether,PAXGUSDT,3321.0
paypal-usd,pyusd,PayPal USD,"['Stablecoins', 'USD Stablecoin', 'Solana Ecosystem', 'Ethereum Ecosystem', 'Fiat-backed Stablecoin', 'Made in USA']",912202044.2,912202044.2,97,BITGET,tether,PYUSDUSDT,0.9995
paxos-standard,usdp,Pax Dollar,"['Stablecoins', 'USD Stablecoin', 'Solana Ecosystem', 'Ethereum Ecosystem', 'Multicoin Capital Portfolio', 'Fiat-backed Stablecoin']",71319225.34477143,71319225.34477143,577,BINANCE,tether,USDPUSDT,1.0002
peanut-the-squirrel,pnut,Peanut the Squirrel,"['Solana Ecosystem', 'Meme', 'Solana Meme', 'Pump.fun Ecosystem', 'Zoo-Themed', 'Memorial Themed']",999858912.1,999858912.1,321,BINANCE,tether,PNUTUSDT,0.1599
peapods-finance,peas,Peapods Finance,"['Decentralized Finance (DeFi)', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Base Ecosystem', 'Mode Ecosystem']",9938223.963299643,9938223.871,987,XT.COM,tether,PEASUSDT,
peercoin,ppc,Peercoin,"['Smart Contract Platform', 'Polygon Ecosystem', 'Ethereum Ecosystem', 'Proof of Stake (PoS)', 'Proof of Work (PoW)']",29531512.12626835,29531909.30335235,1604,MEXC,tether,PPCUSDT,0.28
peaq-2,peaq,peaq,"['Smart Contract Platform', 'Polkadot Ecosystem', 'Layer 1 (L1)', 'DePIN', 'Outlier Ventures Portfolio']",763303665.5263551,4266266205.982697,448,MEXC,tether,PEAQUSDT,0.12036
peipeicoin-vip,peipei,PeiPei,"['Meme', 'Ethereum Ecosystem', 'Frog-Themed', 'The Boy’s Club', 'Chinese Meme']",420689731278777.6,420689731278777.6,1262,MEXC,tether,PEIPEIUSDT,3.649e-08
pendle,pendle,Pendle,"['Decentralized Exchange (DEX)', 'Decentralized Finance (DeFi)', 'Yield Farming', 'Automated Market Maker (AMM)', 'BNB Chain Ecosystem', 'Derivatives', 'Lending/Borrowing Protocols', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Optimism Ecosystem', 'Fixed Interest', 'LSDFi', 'Base Ecosystem', 'Restaking', 'LRTfi', 'Liquid Restaking Governance Tokens', 'Yield Tokenization Protocol', 'YZi Labs (Prev. Binance Labs) Portfolio', 'GMCI DeFi Index', 'Sonic Ecosystem', 'Liquid Staking', 'GMCI Index', 'BTCfi']",162008334.2328032,281527448.4585314,141,BINANCE,tether,PENDLEUSDT,3.182
pepe,pepe,Pepe,"['BNB Chain Ecosystem', 'Meme', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Frog-Themed', 'GMCI Meme Index', 'GMCI Index', 'The Boy’s Club']",420690000000000.0,420690000000000.0,36,BINANCE,tether,PEPEUSDT,7.86e-06
pepecat-2,pepecat,PEPECAT,"['Solana Ecosystem', 'Meme', 'Cat-Themed', 'Pump.fun Ecosystem', 'The Boy’s Club']",989938914.4,989938914.4,1577,MEXC,tether,PEPECATUSDT,0.009053
pepecoin-2,pepecoin,PepeCoin,"['Gaming (GameFi)', 'Solana Ecosystem', 'Meme', 'Ethereum Ecosystem', 'Frog-Themed', 'Gaming Platform', 'The Boy’s Club']",107824333.246829,107824333.246829,673,MEXC,tether,PEPECOINUSDT,0.4436
pepecoin-network,pep,Pepecoin,"['Smart Contract Platform', 'Layer 1 (L1)', 'Meme', 'Frog-Themed', 'Proof of Work (PoW)', 'The Boy’s Club']",89651375000.0,89651375000.0,1148,MEXC,tether,PEPUSDT,0.0001933
pepe-2-0,pepe2.0,Pepe 2.0,"['Meme', 'Ethereum Ecosystem', 'The Boy’s Club']",469000000000000.0,469000000000000.0,1812,MEXC,tether,PEPE2.0USDT,
pepefork,pork,PepeFork,"['Meme', 'Ethereum Ecosystem', 'Frog-Themed', 'The Boy’s Club']",330429888448095.0,420690000000000.0,1499,MEXC,tether,PORKUSDT,3.077e-08
pepe-unchained,pepu,Pepe Unchained,"['Smart Contract Platform', 'Meme', 'Ethereum Ecosystem', 'Layer 2 (L2)', 'The Boy’s Club']",7999899984.289893,7999899984.289893,1464,MEXC,tether,PEPUUSDT,0.001253
permission-coin,ask,Permission Coin,"['Polygon Ecosystem', 'Base Ecosystem']",22135348016.502872,100247721511.9954,1912,GATEIO,tether,ASKUSDT,0.00024374
perpetual-protocol,perp,Perpetual Protocol,"['Decentralized Exchange (DEX)', 'Exchange-based Tokens', 'Decentralized Finance (DeFi)', 'Automated Market Maker (AMM)', 'BNB Chain Ecosystem', 'Derivatives', 'Perpetuals', 'Gnosis Chain Ecosystem', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Optimism Ecosystem', 'Multicoin Capital Portfolio', 'Alameda Research Portfolio', 'YZi Labs (Prev. Binance Labs) Portfolio']",72609864.24405634,150000000.0,1033,BINANCE,tether,PERPUSDT,0.3207
persistence,xprt,Persistence One,"['Decentralized Exchange (DEX)', 'Ethereum Ecosystem', 'Optimism Ecosystem', 'Liquid Staking Governance Tokens', 'Base Ecosystem', 'Osmosis Ecosystem', 'Blast Ecosystem', 'Cross-chain Communication', 'Alameda Research Portfolio', 'Liquid Staking', 'BTCfi']",227196901.0,227563947.5,1309,HUOBI,tether,XPRTUSDT,0.0672
pha,pha,PHALA,"['Artificial Intelligence (AI)', 'Infrastructure', 'Smart Contract Platform', 'Oracle', 'Polkadot Ecosystem', 'Ethereum Ecosystem', 'Interoperability', 'Layer 2 (L2)', 'Zero Knowledge (ZK)', 'DePIN', 'DWF Labs Portfolio', 'Rollup', 'AI Agents', 'Sora Ecosystem', 'AI Framework', 'Made in USA']",792295127.1404228,1000000000.0,509,BINANCE,usd-coin,PHAUSDC,0.1137
phantasma,soul,Phantasma,"['Artificial Intelligence (AI)', 'Entertainment', 'Smart Contract Platform', 'Storage', 'Gaming (GameFi)', 'Yield Farming', 'NFT', 'BNB Chain Ecosystem', 'Metaverse', 'Layer 1 (L1)', 'Play To Earn', 'Ethereum Ecosystem', 'Gaming Blockchains', 'On-chain Gaming', 'Gaming Governance Token', 'Gaming Platform', 'Gaming Marketplace']",124129197.7,124129197.7,1730,MEXC,tether,SOULUSDT,2.801e-06
pharaoh,phar,Pharaoh,"['Decentralized Exchange (DEX)', 'Decentralized Finance (DeFi)', 'Yield Farming', 'Avalanche Ecosystem']",18329.97091036136,134468.0136193089,1796,Pharaoh Exchange,usd-coin,PHARUSDC,
phnix,phnix,PHNIX,"['Meme', 'XRP Ledger Ecosystem']",530550000000.0,589000000000.0,1713,MEXC,tether,PHNIXUSDT,1.3536e-05
phoenix-global,phb,Phoenix,"['Artificial Intelligence (AI)', 'Oracle', 'NFT', 'BNB Chain Ecosystem', 'DePIN', 'Made in China']",51400778.73,51400778.73,892,BINANCE,tether,PHBUSDT,0.547
pikaboss,pika,Pikaboss,"['Meme', 'Ethereum Ecosystem']",420690000000000.0,420690000000000.0,1136,MEXC,tether,PIKAUSDT,0.0001751
pi-network,pi,Pi Network,"['Layer 1 (L1)', 'Made in USA', 'Mobile Mining']",6993528618.463666,10759274798.0,33,MEXC,tether,PIUSDT,0.5907
pinlink,pin,PinLink,"['Artificial Intelligence (AI)', 'Decentralized Finance (DeFi)', 'Ethereum Ecosystem', 'DePIN']",80000000.0,100000000.0,616,MEXC,tether,PINUSDT,0.6749
pinto,pinto,Pinto,"['Decentralized Exchange (DEX)', 'Stablecoins', 'Decentralized Finance (DeFi)', 'USD Stablecoin', 'Seigniorage', 'Stablecoin Protocol', 'Algorithmic Stablecoin', 'Fiat-backed Stablecoin']",10897146.53,10897146.53,1657,Pinto Exchange,usd-coin,PINTOUSDC,
pirate-chain,arrr,Pirate Chain,"['Smart Contract Platform', 'Privacy', 'Zero Knowledge (ZK)', 'Proof of Work (PoW)']",196213798.0,200000000.0,1000,MEXC,tether,ARRRUSDT,0.1261
pirate-token,pirate,Pirate Nation Token,"['Gaming (GameFi)', 'NFT', 'Play To Earn', 'Ethereum Ecosystem', 'RPG', 'Andreessen Horowitz (a16z) Portfolio', 'Action Games']",204735509.3312849,987351978.3312848,1620,BITGET,tether,PIRATEUSDT,0.0716
pippin,pippin,pippin,"['Infrastructure', 'Solana Ecosystem', 'Meme', 'Solana Meme', 'AI Meme', 'AI Agents', 'Pump.fun Ecosystem', 'Binance Alpha Spotlight', 'AI Framework']",999945984.8,999945984.8,1065,MEXC,tether,PIPPINUSDT,0.018145
pixer-eternity,pxt,Pixer Eternity,"['Sports', 'BNB Chain Ecosystem']",2151882038.0,10000000000.0,1278,MEXC,tether,PXTUSDT,0.00823
pivx,pivx,PIVX,"['Smart Contract Platform', 'Privacy', 'Masternodes', 'Zero Knowledge (ZK)', 'Proof of Stake (PoS)']",92376317.95807008,92376317.95807008,1251,BINANCE,tether,PIVXUSDT,0.1691
pixels,pixel,Pixels,"['Gaming (GameFi)', 'NFT', 'Ethereum Ecosystem', 'Animoca Brands Portfolio', 'Ronin Ecosystem', 'Gaming Utility Token', 'Made in USA']",771041667.0,5000000000.0,909,BINANCE,tether,PIXELUSDT,0.03455
platon-network,lat,PlatON Network,"['Smart Contract Platform', 'Appchains']",6448385679.029275,10250000000.0,951,MEXC,tether,LATUSDT,0.004495
playa3ull-games-2,3ull,PLAYA3ULL GAMES,"['Smart Contract Platform', 'Gaming (GameFi)', 'NFT', 'Avalanche Ecosystem', 'Play To Earn', 'Shooting Games', 'Avalanche L1', 'MMO']",13994729143.0,14049377558.42913,1731,MEXC,tether,3ULLUSDT,0.0004757
playdapp,pda,PlayDapp,"['Gaming (GameFi)', 'NFT', 'Metaverse', 'Play To Earn', 'Ethereum Ecosystem', 'Gaming Platform']",618083208.0,700000000.0,1790,MEXC,tether,PDAUSDT,0.009833
plugin,pli,Plugin,"['Oracle', 'XDC Ecosystem']",192685362.0,500000000.0,1857,BitMart,tether,PLIUSDT,0.02834
plume,plume,Plume,"['Smart Contract Platform', 'Layer 1 (L1)', 'Ethereum Ecosystem', 'Real World Assets (RWA)', 'RWA Protocol', 'Made in USA']",2000000000.0,10000000000.0,186,MEXC,tether,PLUMEUSDT,0.17279
pocketcoin,pkoin,Pocketcoin,"['Smart Contract Platform', 'Proof of Stake (PoS)']",11423274.0,12289450.0,1442,Tapbit,tether,PKOINUSDT,
pocket-network,pokt,Pocket Network,"['BNB Chain Ecosystem', 'Solana Ecosystem', 'Polygon Ecosystem', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Optimism Ecosystem', 'DePIN', 'Base Ecosystem']",1998509602.475857,2351382192.882797,946,MEXC,tether,POKTUSDT,0.012746
polimec,plmc,Polimec,['Polkadot Ecosystem'],62828037.77394079,100000000.0,1403,MEXC,tether,PLMCUSDT,0.1814
polkadot,dot,Polkadot,"['Smart Contract Platform', 'Polkadot Ecosystem', 'Proof of Stake (PoS)', 'Layer 0 (L0)', 'Pantera Capital Portfolio', 'GMCI 30 Index', 'GMCI Index', 'Made in USA', 'Coinbase 50 Index']",1522267060.0,1522267060.0,26,BINANCE,tether,DOTUSDT,3.927
polkastarter,pols,Polkastarter,"['Decentralized Finance (DeFi)', 'BNB Chain Ecosystem', 'Launchpad', 'Ethereum Ecosystem']",99209631.94000004,100000000.0,1113,MEXC,tether,POLSUSDT,0.21361
polydoge,polydoge,PolyDoge,"['NFT', 'Polygon Ecosystem', 'Meme', 'Dog-Themed']",853848329240710.0,855053326879349.5,1970,MEXC,tether,POLYDOGEUSDT,5.606e-09
polygon-ecosystem-token,pol,POL (ex-MATIC),"['Smart Contract Platform', 'Polygon Ecosystem', 'Ethereum Ecosystem', 'Layer 2 (L2)']",8773838773.0,10412545028.43236,58,BINANCE,tether,POLUSDT,0.2254
polyhedra-network,zkj,Polyhedra Network,"['Smart Contract Platform', 'BNB Chain Ecosystem', 'Ethereum Ecosystem', 'Zero Knowledge (ZK)', 'Animoca Brands Portfolio', 'YZi Labs (Prev. Binance Labs) Portfolio', 'OKX Ventures Portfolio']",60383487.0,1000000000.0,392,MEXC,tether,ZKJUSDT,2.128
pond-coin,pndc,PondCoin,"['Meme', 'Ethereum Ecosystem']",92467036658944.23,420689000000000.0,1744,MEXC,tether,PNDCUSDT,7.807e-08
polytrade,trade,Polytrade,"['BNB Chain Ecosystem', 'Polygon Ecosystem', 'Arbitrum Ecosystem', 'Ethereum Ecosystem', 'Real World Assets (RWA)', 'Base Ecosystem', 'DWF Labs Portfolio']",41841355.0,100000000.0,1639,MEXC,tether,TRADEUSDT,0.17548
